Fid,Gender,Age,Digital_Material,Author,Latitude,Longitude,Used_Device,Education_Level,Label
172.217.11.10-10.42.0.211-443-55943-6,Male,17,Le Morte D'Arthur,Thomas Malory,36.36049767,-119.3515237,Mobile,School,0
10.42.0.151-63.250.200.101-50890-443-6,Female,17,Mockingjay,Suzanne Collins,34.76398487,-106.0604138,Mobile,School,0
10.42.0.42-98.137.201.232-53623-443-6,Male,17,The Pillars of the Earth,Ken Follett,34.06247261,-118.2821438,Mobile,School,0
8.41.222.241-10.42.0.42-443-39458-6,Female,17,Persian Letters,Montesquieu,34.66027046,-106.7919091,Mobile,School,1
172.217.7.163-10.42.0.151-443-45054-6,Female,21,The Client,John Grisham,47.05733363,-122.2867997,Mobile,University,1
10.42.0.211-104.192.110.245-34996-80-6,Female,17,Sula,Toni Morrison,33.30099398,-115.9562454,Mobile,School,0
172.217.12.196-10.42.0.151-443-56655-6,Male,17,Tales of a Fourth Grade Nothing,Judy Blume,40.62803515,-79.94716442,Mobile,School,0
209.10.120.26-10.42.0.211-80-52522-6,Female,17,The Merry Adventures of Robin Hood of Great Renown In Nottinghamshire,Howard Pyle,33.08524777,-96.66744107,Computer,School,0
10.42.0.211-66.198.178.50-56608-80-6,Female,17,Tortilla Flat,John Steinbeck,43.04496329,-87.95271986,Mobile,School,1
172.217.11.10-10.42.0.151-443-51583-6,Male,21,"Look Homeward, Angel",Thomas Wolfe,47.87055493,-122.2557206,Mobile,University,1
10.42.0.211-66.198.24.240-56222-443-6,Female,19,The Mystery of Edwin Drood,Charles Dickens,45.64111821,-122.5326276,Mobile,College,1
10.42.0.151-10.42.0.1-30751-53-17,Female,21,Brideshead Revisited,Evelyn Waugh,44.02314206,-69.67205291,Computer,University,1
172.217.9.238-10.42.0.211-443-44574-6,Female,17,The Pelican Brief,John Grisham,44.00831932,-69.66201299,Mobile,School,1
10.42.0.151-31.13.71.3-41594-443-6,Male,21,Atonement,Ian McEwan,43.96821731,-69.21278227,Mobile,University,0
10.42.0.211-10.42.0.1-56482-53-17,Male,21,Washington Square,Henry James,44.31317452,-69.76846986,Tab,University,1
180.149.136.194-10.42.0.42-80-49052-6,Female,21,Like Water for Chocolate,Laura Esquivel,44.41312988,-69.02711716,Mobile,University,0
198.105.244.11-10.42.0.151-80-35944-6,Female,19,The Golden Compass,Philip Pullman,44.43714526,-69.00454045,Mobile,College,0
172.217.12.174-10.42.0.151-443-48760-6,Male,17,The Secret Life of Bees,Sue Monk Kidd,44.44237262,-69.1468453,Mobile,School,0
10.42.0.151-10.42.0.1-9745-53-17,Male,21,The Fault In Our Stars,John Green,44.37151062,-69.20326813,Mobile,University,1
10.42.0.151-10.42.0.1-45241-53-17,Male,17,Nostromo,Joseph Conrad,44.41790987,-69.01259291,Mobile,School,0
172.217.9.238-10.42.0.42-80-47173-6,Male,21,Finnegans Wake,James Joyce,44.63219633,-70.75270619,Mobile,University,1
182.22.67.88-10.42.0.151-443-57229-6,Male,21,The Brethren,John Grisham,46.25520332,-119.907875,Mobile,University,0
10.42.0.151-10.42.0.1-45531-53-17,Male,21,Coraline,Neil Gaiman,45.72342743,-122.6883968,Mobile,University,1
182.22.120.231-10.42.0.151-443-35686-6,Female,21,Heart of Darkness,Joseph Conrad,32.23704095,-110.9904436,Mobile,University,0
10.42.0.42-104.244.43.131-57556-443-6,Female,17,On the Banks of Plum Creek,Laura Ingalls Wilder,47.25197566,-122.4468793,Mobile,School,1
10.42.0.151-65.55.118.92-52767-80-6,Male,17,Rebecca of Sunnybrook Farm,Kate Douglas Smith Wiggin,34.3154701,-93.17481101,Mobile,School,1
10.42.0.211-65.39.197.206-54020-443-6,Female,21,The Ambassadors,Henry James,48.15669742,-103.6301655,Mobile,University,0
10.42.0.211-23.206.166.66-54372-80-6,Female,17,The Secret Agent,Joseph Conrad,40.30893417,-88.15014985,Mobile,School,1
10.42.0.211-23.205.16.85-52449-80-6,Female,21,The House on Mango Street,Sandra Cisneros,38.03752571,-121.274063,Mobile,University,0
209.85.232.188-10.42.0.151-5228-40336-6,Female,17,Go Tell It on the Mountain,James Baldwin,39.19860451,-78.14437932,Mobile,School,0
172.217.7.163-10.42.0.211-443-58961-6,Male,19,The Testament,John Grisham,33.13526095,-94.06236832,Computer,College,1
10.42.0.211-54.192.38.171-56437-443-6,Male,17,The Clan of the Cave Bear,Jean M. Auel,33.80332173,-117.2096034,Mobile,School,1
151.101.21.140-10.42.0.211-443-56702-6,Male,19,Cranford,Elizabeth Cleghorn Gaskell,41.70357703,-72.77792267,Mobile,College,0
10.42.0.211-58.63.236.212-39707-443-6,Male,19,Because of Winn-Dixie,Kate DiCamillo,41.74047978,-72.15768116,Mobile,College,1
10.42.0.151-66.198.24.253-34475-80-6,Female,19,My Side of the Mountain,Jean Craighead George,41.70369055,-72.77829795,Mobile,College,0
198.11.190.7-10.42.0.211-443-46648-6,Male,21,The Runaway Jury,John Grisham,41.65986689,-72.80717256,Mobile,University,1
183.79.253.231-10.42.0.211-443-50052-6,Male,17,The Mouse and the Motorcycle,Beverly Cleary,41.71813696,-72.17642892,Computer,School,0
10.42.0.211-10.42.0.1-13855-53-17,Male,21,The Lost Symbol,Dan Brown,41.67598162,-89.93963207,Mobile,University,1
174.35.73.136-10.42.0.211-80-53622-6,Male,17,The Forsyte Saga,John Galsworthy,40.80153506,-89.19839858,Computer,School,0
10.42.0.42-103.235.46.212-48455-80-6,Male,19,Gone Girl,Gillian Flynn,33.30961075,-85.75692084,Mobile,College,0
172.217.6.238-10.42.0.151-443-43941-6,Female,21,The Lightning Thief,Rick Riordan,36.55449008,-119.3798469,Mobile,University,0
209.85.232.188-10.42.0.211-5228-60326-6,Male,21,The Last Days of Pompeii,Edward Bulwer Lytton,40.69331863,-74.27275005,Mobile,University,0
172.217.10.238-10.42.0.211-443-60243-6,Female,19,The Reader,Bernhard Schlink,26.47924912,-97.77630016,Mobile,College,0
10.42.0.211-10.42.0.1-63075-53-17,Female,17,Caddie Woodlawn,Carol Ryrie Brink,48.43842031,-122.3126446,Mobile,School,1
10.42.0.42-106.11.95.7-33590-443-6,Female,17,The Tale of Despereaux,Kate DiCamillo,39.64194522,-106.5686101,Mobile,School,1
180.149.135.239-10.42.0.211-80-38145-6,Female,19,The Girl Who Kicked the Hornet's Nest,Stieg Larsson,35.09907742,-98.44204289,Computer,College,0
10.42.0.211-31.13.65.7-59439-443-6,Female,17,Dear Mr. Henshaw,Beverly Cleary,57.05280207,-135.3308129,Tab,School,0
174.35.73.148-10.42.0.211-80-49296-6,Female,19,The Killer Angels,Michael Shaara,28.2282561,-81.4889361,Mobile,College,0
174.35.73.78-10.42.0.211-443-45258-6,Male,21,Chronicle of a Death Foretold,Gabriel Garc¡a M rquez,46.87822991,-96.70369416,Mobile,University,1
172.217.12.142-10.42.0.151-443-50435-17,Female,21,The Five People You Meet In Heaven,Mitch Albom,26.91422988,-82.28409087,Mobile,University,1
172.217.10.14-10.42.0.211-443-35219-6,Male,21,The Master and Margarita,Mikhail Bulgakov,31.70898018,-87.7915843,Mobile,University,1
203.205.158.63-10.42.0.211-80-41538-6,Female,19,"Winesburg, Ohio",Sherwood Anderson,37.1346359,-80.41652033,Mobile,College,1
10.42.0.1-10.42.0.42-53-20349-17,Female,17,"""P"" Is for Peril",Sue Grafton,38.45020442,-90.36963291,Mobile,School,1
10.42.0.211-66.198.24.250-34239-80-6,Male,17,My Sister's Keeper,Jodi Picoult,31.34157954,-94.70517773,Mobile,School,0
180.149.136.194-10.42.0.211-443-39349-6,Male,17,Barnaby Rudge,Charles Dickens,39.89361928,-82.53347878,Computer,School,1
172.217.10.74-10.42.0.151-443-55632-6,Male,19,Howards End,E.M. Forster,40.7688482,-89.450324,Mobile,College,0
10.42.0.211-103.235.46.212-57717-80-6,Female,17,The Broker,John Grisham,40.0944073,-82.9739168,Mobile,School,0
174.35.73.110-10.42.0.211-443-44936-6,Male,17,The Camel Club,David Baldacci,36.76318537,-83.01609579,Computer,School,0
10.42.0.151-66.198.24.253-34594-443-6,Female,17,The Rainbow,D.H. Lawrence,47.3307609,-118.688473,Mobile,School,1
10.42.0.1-10.42.0.42-53-22896-17,Female,17,The Man In the Iron Mask,Alexandre Dumas,38.15073954,-122.2449705,Computer,School,0
183.79.249.124-10.42.0.42-443-32788-6,Female,17,Mary Poppins,P.L. Travers,34.01823351,-96.14186974,Mobile,School,1
8.43.72.47-10.42.0.211-443-57487-6,Female,17,Artemis Fowl,Eoin Colfer,34.07684226,-118.2841658,Mobile,School,0
172.217.10.227-10.42.0.151-443-40748-6,Female,17,Dear John,Nicholas Sparks,41.05032221,-85.17595505,Mobile,School,1
10.42.0.211-10.42.0.1-5934-53-17,Male,19,Cold Mountain,Charles Frazier,26.66160977,-80.10398696,Computer,College,0
10.42.0.211-10.42.0.1-28122-53-17,Female,19,Flowers for Algernon,Daniel Keyes,18.44871022,-66.29373102,Mobile,College,1
202.77.129.150-10.42.0.211-80-35457-6,Male,17,The Dark Is Rising,Susan Cooper,41.13414683,-83.64752087,Mobile,School,1
10.42.0.151-10.42.0.1-34084-53-17,Male,17,Resurrection,Leo Tolstoy,43.04708971,-91.14450068,Mobile,School,0
10.42.0.211-10.42.0.1-25428-53-17,Female,17,Fearless Fourteen,Janet Evanovich,43.36044443,-73.39637766,Mobile,School,1
10.42.0.211-64.71.142.125-58263-443-6,Male,17,A Sentimental Journey Through France and Italy,Laurence Sterne,41.03848985,-111.6734956,Mobile,School,0
10.42.0.211-76.13.28.196-35588-443-6,Male,19,The King of Torts,John Grisham,38.06622444,-84.45329357,Mobile,College,0
10.42.0.211-10.42.0.1-57686-53-17,Female,21,The Graveyard Book,Neil Gaiman,29.70847429,-95.20851791,Mobile,University,1
172.217.10.227-10.42.0.151-443-55894-6,Female,19,The Quiet American,Graham Greene,40.8602684,-98.4180874,Mobile,College,1
216.58.217.132-10.42.0.42-443-38318-6,Male,17,The Chamber,John Grisham,43.07458124,-70.94513918,Mobile,School,0
151.101.1.134-10.42.0.211-443-53231-6,Male,17,The English Patient,Michael Ondaatje,35.24695906,-81.76853089,Computer,School,1
10.42.0.151-123.125.29.220-52992-80-6,Male,17,Snow Falling on Cedars,David Guterson,40.8054823,-73.93544726,Computer,School,0
172.217.10.106-10.42.0.151-443-54911-6,Female,17,The Long Winter,Laura Ingalls Wilder,36.71543508,-77.53342152,Mobile,School,1
180.163.251.231-10.42.0.211-80-33688-6,Female,19,"Sarah, Plain and Tall",Patricia MacLachlan,41.51892816,-72.83289603,Computer,College,0
172.217.12.174-10.42.0.42-443-34437-6,Male,21,Cross Country,James Patterson,38.54643112,-82.77532393,Mobile,University,1
209.85.144.188-10.42.0.151-5228-53129-6,Female,17,The Spy Who Came In from the Cold,John Le Carr‚,38.33207003,-85.46580133,Mobile,School,0
10.42.0.42-108.168.176.242-60301-5222-6,Male,21,A Game of Thrones,George R.R. Martin,29.72487101,-94.9587636,Mobile,University,0
10.42.0.211-10.42.0.1-52744-53-17,Male,17,The Thorn Birds,Colleen McCullough,33.89172619,-98.46490076,Mobile,School,0
10.42.0.151-104.193.88.109-49994-80-6,Male,17,Old Yeller,Fred Gipson,39.9877924,-83.77462633,Mobile,School,0
172.217.11.13-10.42.0.151-443-59852-6,Female,17,"Ramona Quimby, Age 8",Beverly Cleary,44.03806454,-123.1439763,Tab,School,0
10.42.0.211-64.71.142.95-43962-443-6,Male,17,"The Lion, the Witch, and the Wardrobe",C.S. Lewis,39.94811486,-76.33762625,Computer,School,1
10.42.0.151-10.42.0.1-53961-53-17,Female,19,The Hunchback of Notre Dame,Victor Hugo,34.35433631,-85.73769637,Computer,College,1
10.42.0.1-10.42.0.42-53-57757-17,Male,19,Pinocchio,Carlo Collodi,40.57726762,-74.10042871,Mobile,College,0
175.100.207.233-10.42.0.42-443-44017-6,Male,17,One Hundred Years of Solitude,Gabriel Garc¡a M rquez,36.7768778,-89.38078927,Mobile,School,0
192.229.173.173-10.42.0.151-80-44108-6,Male,19,Ivanhoe,Walter Scott,43.89255941,-91.22857263,Mobile,College,0
10.42.0.1-10.42.0.42-53-28181-17,Female,21,The Red Badge of Courage,Stephen Crane,39.22750093,-84.15169642,Mobile,University,1
180.149.153.68-10.42.0.211-80-55229-6,Male,21,Anne of Green Gables,L.M. Montgomery,41.22236867,-73.13380614,Mobile,University,1
203.205.190.50-10.42.0.211-80-45204-6,Male,21,Black Beauty,Anna Sewell,41.60410193,-73.02800156,Mobile,University,1
10.42.0.151-103.235.46.211-40341-443-6,Male,21,Peter Pan,J.M. Barrie,42.93177072,-85.70039916,Mobile,University,1
172.217.9.234-10.42.0.211-443-34854-6,Female,21,A Farewell to Arms,Ernest Hemingway,43.33034819,-88.28509497,Mobile,University,1
10.42.0.211-23.23.129.231-39573-443-6,Male,21,The House of the Seven Gables,Nathaniel Hawthorne,37.22413866,-93.28601122,Mobile,University,0
10.42.0.211-123.125.115.190-54988-80-6,Female,17,Lord of the Flies,William Golding,40.24785194,-111.6418575,Mobile,School,1
182.22.67.89-10.42.0.211-443-45893-6,Male,17,The Prince and the Pauper,Mark Twain,35.17557996,-106.3435497,Mobile,School,0
192.229.173.173-10.42.0.211-80-48507-6,Female,19,A Portrait of the Artist as a Young Man,James Joyce,33.65229244,-93.58570857,Mobile,College,0
182.22.31.124-10.42.0.151-443-33448-6,Male,19,Lord Jim,Joseph Conrad,37.67516796,-121.8833083,Tab,College,0
10.42.0.151-10.42.0.1-34079-53-17,Female,19,Harry Potter and the Chamber of Secrets,J.K. Rowling,40.76515661,-124.1383115,Mobile,College,1
10.42.0.211-104.193.88.109-45537-80-6,Male,21,The Red & the Black,Stendhal,44.03164971,-92.86633308,Mobile,University,0
172.217.10.238-10.42.0.42-443-42082-6,Male,17,The Stranger,Albert Camus,36.8118957,-93.47212762,Computer,School,1
10.42.0.151-52.2.229.30-50811-443-6,Male,19,The Trial,Franz Kafka,45.37468953,-122.6512146,Computer,College,0
208.80.154.224-10.42.0.211-443-47230-6,Male,19,Lady Chatterley's Lover,D.H. Lawrence,32.88798749,-79.9995507,Computer,College,1
182.22.67.102-10.42.0.42-443-39714-6,Male,19,Kidnapped: The Adventures of David Balfour,Robert Louis Stevenson,34.17043458,-79.38868736,Mobile,College,0
10.42.0.211-66.231.239.122-58315-80-6,Male,17,The Catcher in the Rye,J.D. Salinger,26.33311212,-98.116815,Mobile,School,1
182.22.24.124-10.42.0.211-443-41793-6,Female,17,Fahrenheit 451,Ray Bradbury,39.01919055,-77.47771319,Mobile,School,1
203.205.158.61-10.42.0.211-80-36233-6,Male,17,A Journey to the Center of the Earth,Jules Verne,46.86998234,-122.2639097,Mobile,School,0
157.240.2.20-10.42.0.211-443-46559-6,Male,21,Vanity Fair,William Makepeace Thackeray,45.10839702,-93.367623,Mobile,University,1
10.42.0.211-104.88.89.135-34552-443-6,Male,17,All Quiet on the Western Front,Erich Maria Remarque,29.37858561,-95.10518495,Computer,School,0
174.36.210.51-10.42.0.211-5222-58655-6,Male,19,Gone with the Wind,Margaret Mitchell,40.70147522,-75.1535633,Mobile,College,0
10.42.0.42-119.146.74.34-40783-80-6,Male,21,My ?ntonia,Willa Cather,37.25156776,-81.2459122,Mobile,University,1
10.42.0.211-115.239.210.141-55141-80-6,Male,21,Of Mice and Men,John Steinbeck,36.52933254,-121.8276177,Mobile,University,1
8.41.222.241-10.42.0.211-443-42254-6,Female,17,The Vicar of Wakefield,Oliver Goldsmith,29.53551667,-98.73598315,Mobile,School,0
10.42.0.211-52.26.183.201-37035-443-6,Female,21,A Connecticut Yankee in King Arthur's Court,Mark Twain,39.92147652,-122.4476891,Mobile,University,1
172.217.10.234-10.42.0.151-443-55558-6,Female,17,White Fang,Jack London,40.72148514,-74.05856936,Mobile,School,0
10.42.0.151-31.13.69.195-58190-443-6,Female,21,Fathers and Sons,Ivan Sergeevich Turgenev,34.27822466,-118.7883718,Mobile,University,1
10.42.0.151-10.42.0.1-54594-53-17,Female,17,Doctor Zhivago,Boris Leonidovich Pasternak,40.67635836,-73.8800204,Mobile,School,0
172.217.6.202-10.42.0.42-443-48713-6,Female,17,The Decameron,Giovanni Boccaccio,43.01987629,-87.91872167,Computer,School,1
162.208.22.39-10.42.0.211-443-49602-6,Male,21,Nineteen Eighty-Four,George Orwell,34.16226914,-117.3522309,Mobile,University,0
10.42.0.151-10.42.0.1-53121-53-17,Male,17,The Jungle,Upton Sinclair,41.84381591,-94.09508557,Mobile,School,0
174.35.73.77-10.42.0.211-443-33724-6,Male,21,The Da Vinci Code,Dan Brown,41.75505379,-88.1477361,Tab,University,0
183.79.249.252-10.42.0.42-443-49944-6,Female,21,Persuasion,Jane Austen,41.76914646,-88.01546687,Mobile,University,0
172.217.11.10-10.42.0.211-443-33085-6,Male,19,Mansfield Park,Jane Austen,41.81203113,-87.92339152,Mobile,College,0
10.42.0.151-54.148.92.62-56106-443-6,Male,21,Candide,Voltaire,41.13577957,-85.06042216,Mobile,University,1
172.217.12.163-10.42.0.42-80-46900-6,Male,21,For Whom the Bell Tolls,Ernest Hemingway,42.8543572,-112.443819,Mobile,University,1
10.42.0.211-121.14.255.98-58510-80-6,Female,21,Far from the Madding Crowd,Thomas Hardy,34.47359069,-82.44397694,Mobile,University,0
222.73.28.96-10.42.0.42-80-43334-6,Male,19,The Fellowship of the Ring,J.R.R. Tolkien,29.88787626,-97.66506219,Mobile,College,0
10.42.0.211-10.42.0.1-14784-53-17,Male,21,The Return of the Native,Thomas Hardy,30.11574839,-92.9638958,Mobile,University,0
172.217.12.206-10.42.0.42-443-37264-6,Male,17,Sons and Lovers,D.H. Lawrence,30.21278282,-91.8236073,Mobile,School,1
172.217.12.164-10.42.0.42-443-50725-6,Female,21,Charlotte's Web,E.B. White,42.33189803,-71.09044252,Mobile,University,1
180.149.153.234-10.42.0.211-80-51798-6,Female,17,The Swiss Family Robinson,Johann David Wyss,35.42559028,-82.50114795,Mobile,School,1
10.42.0.151-10.42.0.1-35069-53-17,Female,17,Bleak House,Charles Dickens,44.17518673,-69.75969864,Mobile,School,1
10.42.0.211-115.239.210.141-58261-443-6,Female,17,PŠre Goriot,Honor‚ de Balzac,42.00092918,-84.19141374,Mobile,School,1
239.255.255.250-10.42.0.1-1900-35242-17,Male,17,Utopia,Thomas More,43.41732155,-86.36318078,Mobile,School,0
10.42.0.211-23.21.51.186-57991-443-6,Male,19,"The History of Tom Jones, a Foundling",Henry Fielding,42.21770432,-83.20896803,Mobile,College,1
203.205.128.137-10.42.0.211-80-42246-6,Female,21,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,35.46858465,-80.59615765,Mobile,University,0
10.42.0.211-10.42.0.1-32971-53-17,Male,19,Kim,Rudyard Kipling,42.45922227,-98.64541172,Mobile,College,0
10.42.0.151-31.13.69.195-33447-443-6,Female,17,The Sound and the Fury,William Faulkner,43.04377332,-76.1735374,Mobile,School,0
174.36.210.49-10.42.0.211-443-54136-6,Male,17,Harry Potter and the Goblet of Fire,J.K. Rowling,32.66670324,-96.90447682,Mobile,School,1
10.42.0.151-108.174.10.10-47464-443-6,Male,17,The Mill on the Floss,George Eliot,41.03501259,-73.79069461,Mobile,School,0
10.42.0.211-64.71.142.110-46734-80-6,Male,19,A Wrinkle in Time,Madeleine L'Engle,39.7543389,-82.47264943,Mobile,College,1
10.42.0.211-10.42.0.1-30959-53-17,Male,17,The Hound of the Baskervilles,Arthur Conan Doyle,40.0849745,-82.81068957,Mobile,School,0
10.42.0.211-10.42.0.1-62569-53-17,Male,21,The Two Towers,J.R.R. Tolkien,41.31641609,-80.85161141,Mobile,University,1
10.42.0.211-52.84.143.156-35172-443-6,Male,21,The War of the Worlds,H.G. Wells,33.32501554,-94.34754726,Mobile,University,0
180.149.136.194-10.42.0.151-443-46507-6,Female,17,Middlemarch,George Eliot,28.70330592,-100.4870785,Mobile,School,1
10.42.0.211-104.88.106.16-43374-80-6,Female,19,The Age of Innocence,Edith Wharton,35.19303377,-101.9200353,Tab,College,1
157.55.130.167-10.42.0.151-40019-60677-6,Female,21,The Color Purple,Alice Walker,37.53168694,-77.54099445,Mobile,University,0
10.42.0.151-10.42.0.1-43359-5351-17,Female,21,Northanger Abbey,Jane Austen,39.26033537,-80.32621618,Mobile,University,1
10.42.0.151-106.11.92.14-35951-443-6,Female,19,East of Eden,John Steinbeck,35.66450126,-80.84766068,Mobile,College,0
172.217.12.206-10.42.0.151-443-56397-6,Male,21,On the Road,Jack Kerouac,36.09064153,-79.71142135,Mobile,University,0
172.217.10.1-10.42.0.42-443-49550-6,Female,21,Catch-22,Joseph Heller,31.76043443,-106.4259465,Mobile,University,1
10.42.0.211-10.42.0.1-60203-53-17,Female,17,Around the World in Eighty Days,Jules Verne,36.4314227,-78.98068272,Mobile,School,1
172.217.6.195-10.42.0.151-443-44206-6,Female,17,Hard Times,Charles Dickens,35.94435835,-80.16423243,Mobile,School,0
151.101.21.140-10.42.0.211-443-45960-6,Male,17,Beloved,Toni Morrison,25.98525057,-80.24016134,Mobile,School,1
10.42.0.151-10.42.0.1-8426-53-17,Male,17,Mrs. Dalloway,Virginia Woolf,28.68465923,-81.17934142,Mobile,School,0
172.217.10.10-10.42.0.42-443-48346-6,Male,21,To the Lighthouse,Virginia Woolf,45.04581444,-92.81224054,Mobile,University,1
10.42.0.211-10.42.0.1-63073-53-17,Male,17,The Magician's Nephew,C.S. Lewis,29.21328422,-81.03973621,Mobile,School,0
169.45.219.232-10.42.0.211-443-37515-6,Female,17,Harry Potter and the Order of the Phoenix,J.K. Rowling,43.38370001,-94.3128307,Mobile,School,1
10.42.0.42-42.236.125.112-48506-80-6,Male,17,The Sun Also Rises,Ernest Hemingway,44.93456274,-93.27218413,Computer,School,0
172.217.10.46-10.42.0.151-443-49408-6,Female,17,The Good Earth,Pearl S. Buck,45.49833714,-91.75340553,Mobile,School,0
10.42.0.211-64.71.142.120-53880-443-6,Male,21,Silas Marner,George Eliot,40.33263267,-78.38449866,Mobile,University,0
172.217.10.238-10.42.0.151-443-58013-6,Male,19,Love in the Time of Cholera,Gabriel Garc¡a M rquez,42.16014323,-75.12542979,Mobile,College,0
10.42.0.211-52.197.242.223-34301-443-6,Male,21,Rebecca,Daphne Du Maurier,32.62160034,-117.0782873,Computer,University,0
10.42.0.211-31.13.71.52-60528-80-6,Male,17,Jude the Obscure,Thomas Hardy,28.14052507,-81.82090162,Mobile,School,1
10.42.0.211-10.42.0.1-50765-53-17,Female,21,Twilight,Stephenie Meyer,40.86528406,-98.01274686,Mobile,University,1
10.42.0.151-10.42.0.1-60239-53-17,Male,21,A Passage to India,E.M. Forster,39.34419444,-112.5747362,Tab,University,0
172.217.10.67-10.42.0.211-443-45177-6,Male,21,The Plague,Albert Camus,39.93860865,-75.1588459,Mobile,University,0
10.42.0.211-106.39.162.36-53895-80-6,Female,19,Nicholas Nickleby,Charles Dickens,38.93133691,-97.21124526,Mobile,College,0
172.217.7.196-10.42.0.42-443-48776-6,Male,17,The Pearl,John Steinbeck,37.58454158,-101.3650426,Mobile,School,1
175.100.207.232-10.42.0.42-80-40399-6,Male,21,Ethan Frome,Edith Wharton,28.25512187,-97.68656424,Mobile,University,1
172.217.3.110-10.42.0.151-443-44043-6,Male,17,The Tale of Genji,Murasaki Shikibu,37.76975393,-122.444258,Mobile,School,1
172.217.10.42-10.42.0.211-443-38691-6,Female,21,The Giver,Lois Lowry,42.54534556,-83.29734966,Mobile,University,1
199.16.156.200-10.42.0.211-443-51123-6,Female,21,The Alchemist,Paulo Coelho,39.49322663,-80.09586422,Mobile,University,1
10.42.0.211-10.42.0.1-59103-53-17,Female,21,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,36.1783199,-86.76888364,Mobile,University,0
10.42.0.211-23.208.26.242-36317-443-6,Male,21,Robinson Crusoe,Daniel Defoe,41.49183344,-120.542202,Mobile,University,1
10.42.0.151-10.42.0.1-46431-53-17,Female,17,Tender is the Night,F. Scott Fitzgerald,43.21534774,-85.06985961,Mobile,School,0
10.42.0.1-10.42.0.42-53-28232-17,Male,17,The Idiot,Fyodor Dostoyevsky,35.29603525,-80.84671296,Mobile,School,0
10.42.0.211-23.206.125.17-34380-80-6,Male,21,Hatchet,Gary Paulsen,38.20521372,-93.74670463,Mobile,University,0
172.217.10.106-10.42.0.151-443-50730-6,Male,17,The Kite Runner,Khaled Hosseini,42.317599,-72.76510054,Mobile,School,1
205.185.216.10-10.42.0.42-80-52886-6,Female,21,One Flew Over the Cuckoo's Nest,Ken Kesey,21.4081117,-157.7574184,Mobile,University,0
224.0.0.251-10.42.0.1-5353-5353-17,Male,17,The Portrait of a Lady,Henry James,43.08587768,-89.37180872,Mobile,School,1
183.79.248.252-10.42.0.151-443-41050-6,Female,19,The Outsiders,S.E. Hinton,33.75522335,-118.1274017,Computer,College,0
172.217.10.132-10.42.0.42-443-37246-6,Male,17,Ben-Hur,Lew Wallace,41.5036419,-87.62944846,Mobile,School,1
10.42.0.151-54.192.38.7-43591-443-6,Male,19,The Mayor of Casterbridge,Thomas Hardy,42.12821833,-72.75763206,Mobile,College,0
172.217.10.136-10.42.0.42-443-42289-6,Female,19,"Cry, The Beloved Country",Alan Paton,30.52259259,-92.07277971,Mobile,College,1
10.42.0.151-108.174.10.10-33881-80-6,Female,19,The Last Battle,C.S. Lewis,30.49868443,-91.16200028,Mobile,College,1
10.42.0.211-23.194.180.131-57741-443-6,Female,21,Captains Courageous,Rudyard Kipling,33.21871412,-117.3173369,Mobile,University,0
172.217.10.226-10.42.0.42-443-60326-6,Male,17,The Castle,Franz Kafka,41.10118587,-75.32489447,Computer,School,1
10.42.0.42-59.38.112.48-48519-443-6,Female,21,The Metamorphosis,Franz Kafka,37.54233274,-122.0407234,Mobile,University,0
10.42.0.211-10.42.0.1-11712-53-17,Male,17,The Magic Mountain (Der Zauberberg),Thomas Mann,34.01144855,-118.3080215,Computer,School,0
172.217.6.234-10.42.0.211-443-41639-6,Male,19,James and the Giant Peach,Roald Dahl,34.30028716,-118.4474771,Mobile,College,1
10.42.0.42-13.107.3.128-39304-443-6,Male,21,The Horse and His Boy,C.S. Lewis,33.91549412,-118.23961,Mobile,University,1
10.42.0.1-10.42.0.42-53-58417-17,Female,21,Angels & Demons,Dan Brown,34.13413034,-117.8360756,Mobile,University,0
10.42.0.211-106.11.94.27-57975-443-6,Male,19,The Voyage of the Dawn Treader,C.S. Lewis,34.02187933,-117.7784824,Mobile,College,1
10.42.0.211-111.1.17.152-34919-8077-6,Male,17,The Bell Jar,Sylvia Plath,36.68478801,-121.6015858,Mobile,School,0
10.42.0.211-115.239.210.141-58596-80-6,Female,17,Women in Love,D.H. Lawrence,39.16203727,-121.7476723,Mobile,School,1
198.11.132.221-10.42.0.211-443-35896-6,Female,19,The Yearling,Marjorie Kinnan Rawlings,40.55956706,-105.1160955,Computer,College,0
10.42.0.211-52.84.143.103-37749-443-6,Male,17,O Pioneers!,Willa Cather,33.63298306,-84.3495918,Tab,School,1
172.217.11.14-10.42.0.151-443-55272-6,Male,19,The Handmaid's Tale,Margaret Atwood,34.09968257,-84.04001219,Mobile,College,0
205.204.101.182-10.42.0.211-443-60121-6,Female,21,The Moonstone,Wilkie Collins,33.96691594,-84.21200355,Mobile,University,0
10.42.0.211-64.71.142.124-39418-443-6,Male,21,The Old Curiosity Shop,Charles Dickens,30.79146305,-83.26205325,Mobile,University,0
10.42.0.211-72.21.206.140-54193-443-6,Male,21,Little Dorrit,Charles Dickens,21.32000572,-157.9820689,Mobile,University,0
172.217.10.142-10.42.0.42-443-60123-6,Male,19,Prince Caspian: The Return to Narnia,C.S. Lewis,20.88061696,-156.484447,Mobile,College,0
